Project_Id,ProjectName,City,State,Zipcode,Country,RatingSystem,PointsAchieved,CertLevel,CertDate,IsCertified,GrossFloorAreaSqm,ProjectTypes,waste_intensity,Waste Reduction %,Estimated Waste,Waste Savings
1000151187,1102 Q Street,SAC,CA,95814,US,LEED v4.1 O+M: EB,60,Gold,2024-04-10,Yes,14472.71,Office: Administrative/Professional,60,50,868362.6,43418130.0
1000151213,Belmont University Jack C Massey Center,NAS,TN,37212,US,LEED v4 BD+C: NC,53,Silver,2024-07-23,Yes,12859.82,Core Learning Space: College/University,25,40,321495.5,12859820.0
1000151480,SBVR - Plaza and Promenade Building,SS,CO,80487,US,LEED v4 BD+C: NC,50,Silver,2024-01-31,Yes,3244.82,Retail: Other Retail,70,40,227137.4,9085496.0
1000151579,JM Family - Office C,DB,FL,33442,US,LEED v4 BD+C: NC,69,Gold,2024-08-07,Yes,8181.13,Office: Administrative/Professional,60,50,490867.8,24543390.0
1000151584,Woodlake MOB,LA,CA,91307,US,LEED v4.1 O+M: EB,60,Gold,2024-02-20,Yes,6228.77,Office: Medical (Non-Diagnostic),100,50,622877.0,31143850.0
1000151610,Swedish Medical Center MOB II/III,ENG,CO,80113,US,LEED v4.1 O+M: EB,48,Certified,2025-04-17,Yes,15636.96,Healthcare: Clinic/Other Outpatient,100,30,1563696.0,46910880.0
1000151686,KALYON SCADA Ofis Binasi,KK,KON,42400,TR,LEED v4 BD+C: NC,59,Silver,2024-09-30,Yes,2577.0,Office: Administrative/Professional,60,40,154620.0,6184800.0
1000151824,Penn GSE Expansion,PHI,PA,19104,US,LEED v4 BD+C: NC,62,Gold,2024-03-29,Yes,1872.92,Core Learning Space: College/University,25,50,46823.0,2341150.0
1000151888,Park Place Shopping Centre,LET,AB,0,CA,LEED v4.1 O+M: EB,53,Silver,2024-03-06,Yes,52051.14,Retail: Enclosed Mall,70,40,3643579.8,145743192.0
1000151928,IUH NE Region - Southwest MOB,ROA,IN,46783,US,LEED v4 BD+C: NC,43,Certified,2024-06-07,Yes,4969.38,Office: Medical (Non-Diagnostic),100,30,496938.0,14908140.0
1000152132,SDCRAA Administration Building,SD,CA,92101,US,LEED v4 BD+C: NC,62,Gold,2024-05-20,Yes,12581.3,Airport: Office,100,50,1258130.0,62906500.0
1000152133,CityLine 4,RIC,TX,75082,US,LEED v4 O+M: EB,40,Certified,2025-04-18,Yes,49915.95,Office: Administrative/Professional,60,30,2994957.0,89848710.0
1000152208,GVSU Harris Family Sports Complex,ALL,MI,49401,US,LEED v4 BD+C: NC,50,Silver,2024-01-09,Yes,1997.41,Public Assembly: Recreation,60,40,119844.6,4793784.0
1000152250,MP-HT Srl,CUR,PD,35010,IT,LEED v4 BD+C: NC,60,Gold,2024-08-27,Yes,4800.0,Industrial Manufacturing,100,50,480000.0,24000000.0
1000152287,Luthra Group Headquarters,SUR,GUJ,394315,IN,LEED v4.1 O+M: EB,78,Gold,2024-05-28,Yes,3611.0,Office: Administrative/Professional,60,50,216660.0,10833000.0
1000152377,The Sonnentag,EC,WI,54703,US,LEED v4 BD+C: NC,62,Gold,2024-08-22,Yes,19014.09,Public Assembly: Recreation,60,50,1140845.4,57042270.0
1000152512,"Vanderbilt Tower at Ritz-Carlton, Naples",NAP,FL,34108,US,LEED v4 BD+C: NC,53,Silver,2024-06-28,Yes,10219.33,"Lodging: Hotel/Motel/Resort, Full Service",70,40,715353.1,28614124.0
1000152653,Contra Costa County Admin Building,MAR,CA,94553,US,LEED v4 BD+C: NC,80,Platinum,2024-12-05,Yes,4335.69,Office: Government,60,60,260141.4,15608484.0
1000152661,2876 Sunridge Way NE,CAL,AB,0,CA,LEED v4.1 O+M: EB,57,Silver,2024-03-18,Yes,2787.09,Industrial Manufacturing,100,40,278709.0,11148360.0
1000152671,Samsung Display Research Building,YON,KYO,17113,KR,LEED v4 BD+C: NC,85,Platinum,2024-07-29,Yes,166530.0,Office: Other Office,60,60,9991800.0,599508000.0
1000152813,Sarasota Fire Station 23,NOK,FL,34275,US,LEED v4 BD+C: NC,54,Silver,2024-06-17,Yes,808.53,Public Order and Safety: Fire/Police Station,60,40,48511.8,1940472.0
1000152825,Sparsh Business School,GN,UP,201310,IN,LEED v4.1 BD+C: NC,56,Silver,2025-07-23,Yes,17163.0,Core Learning Space: College/University,25,40,429075.0,17163000.0
1000152830,CONF,CON,CON,0,CN,LEED v4 BD+C: NC,48,Certified,2024-01-12,Yes,33708.0,CONF,50,30,1685400.0,50562000.0
1000152923,CONF,CON,CON,0,CN,LEED v4 BD+C: NC,86,Platinum,2024-08-27,Yes,6728.0,CONF,50,60,336400.0,20184000.0
1000153740,Merck RY870 Biologics Development Center,RAH,NJ,7065,US,LEED v4 BD+C: NC,72,Gold,2024-06-21,Yes,19568.07,Laboratory,100,50,1956807.0,97840350.0
1000154667,UMD Field Hockey and Lacrosse Complex,CP,MD,20742,US,LEED v4 BD+C: NC,51,Silver,2024-08-19,Yes,1584.93,Public Assembly: Recreation,60,40,95095.8,3803832.0
1000154737,GDH BCC-Tower A,GUA,GUA,510000,CN,LEED v4.1 O+M: EB,85,Platinum,2024-10-13,Yes,138905.0,Office: Administrative/Professional,60,60,8334300.0,500058000.0
1000154761,Beylerbeyi Yurt Insaati Projesi,IST,IST,34676,TR,LEED v4 BD+C: NC,61,Gold,2024-06-06,Yes,2716.0,Lodging: Dormitory,70,50,190120.0,9506000.0
1000154829,CONF,CON,CON,0,US,LEED v4 BD+C: NC,53,Silver,2024-08-20,Yes,34207.81,CONF,50,40,1710390.5,68415620.0
1000154873,Miami Association of Realtors,MIA,FL,33166,US,LEED v4 BD+C: NC,60,Gold,2024-10-24,Yes,3065.8,Office: Other Office,60,50,183948.0,9197400.0
1000155363,MU McVey Data Science Building,OXF,OH,45056,US,LEED v4 BD+C: NC,50,Silver,2024-03-27,Yes,8803.21,Core Learning Space: College/University,25,40,220080.25,8803210.0
1000155445,CONF,CON,CON,0,US,LEED v4 BD+C: NC,54,Silver,2024-11-21,Yes,7364.05,CONF,50,40,368202.5,14728100.0
1000155506,Ceylingul Tekstil Fabrika,AMA,AMA,5300,TR,LEED v4 BD+C: NC,40,Certified,2024-05-16,Yes,3419.0,Other,50,30,170950.0,5128500.0
1000155567,CONF,CON,CON,0,IT,LEED v4 BD+C: NC,66,Gold,2024-07-09,Yes,5470.0,CONF,50,50,273500.0,13675000.0
1000155598,CONF,CON,CON,0,US,LEED v4 BD+C: NC,66,Gold,2024-09-16,Yes,4082.44,CONF,50,50,204122.0,10206100.0
1000155646,LEGO Jiaxing Moulding 3 Building,JIA,ZHE,410000,CN,LEED v4 BD+C: NC,60,Gold,2024-09-27,Yes,13892.0,Industrial Manufacturing,100,50,1389200.0,69460000.0
1000155647,New Processing,JIA,ZHE,410000,CN,LEED v4 BD+C: NC,66,Gold,2024-05-18,Yes,185698.8,Industrial Manufacturing,100,50,18569880.0,928494000.0
1000155699,The Medley,CLE,OH,44106,US,LEED v4 BD+C: NC,54,Silver,2024-09-24,Yes,19452.03,Multi-Family Residential: Apartment,60,40,1167121.8,46684872.0
1000155948,McGill University Collections Centre,SAL,QC,0,CA,LEED v4 BD+C: NC,60,Gold,2024-05-17,Yes,3969.0,Warehouse: Self Storage Units,40,50,158760.0,7938000.0
1000156023,CONF,CON,CON,0,US,LEED v4.1 O+M: EB,49,Certified,2024-05-06,Yes,47224.08,CONF,50,30,2361204.0,70836120.0
1000156071,CONF,CON,CON,0,US,LEED v4 BD+C: NC,51,Silver,2024-08-07,Yes,12991.37,CONF,50,40,649568.5,25982740.0
1000156231,DHL Alliance C,NOR,TX,76247,US,LEED v4 BD+C: NC,50,Silver,2024-05-29,Yes,120773.9,Warehouse: General,40,40,4830956.0,193238240.0
1000156321,Mahindra Educational-Hostel Phase III,HYD,TG,500043,IN,LEED v4 BD+C: NC,65,Gold,2024-10-22,Yes,1858.06,Lodging: Dormitory,70,50,130064.2,6503210.0
1000156502,Residenza per Studenti Novoli,FIR,FI,50127,IT,LEED v4 BD+C: NC,64,Gold,2024-01-23,Yes,13504.0,Other,50,50,675200.0,33760000.0
1000156601,Project Instinct - Ph 1,LIN,NE,68522,US,LEED v4 BD+C: NC,40,Certified,2024-03-20,Yes,13055.01,Industrial Manufacturing,100,30,1305501.0,39165030.0
1000156816,Kalamazoo Dept. Public Safety Station 2,KAL,MI,49001,US,LEED v4.1 BD+C: NC,40,Certified,2025-02-05,Yes,1632.77,Public Order and Safety: Fire/Police Station,60,30,97966.2,2938986.0
1000156844,CARRIER  PLAZA,CHE,SIC,610000,CN,LEED v4.1 O+M: EB,78,Gold,2024-08-30,Yes,37183.0,Office: Mixed-Use,60,50,2230980.0,111549000.0
1000156983,Comcast NBCUniversal THE COMMONS,UC,CA,91608,US,LEED v4 BD+C: NC,91,Platinum,2024-11-22,Yes,6841.01,Public Assembly: Social/Meeting,60,60,410460.6,24627636.0
1000157031,Thesis Agency,POR,OR,97210,US,LEED v4 BD+C: NC,70,Gold,2024-05-07,Yes,3715.01,Office: Administrative/Professional,60,50,222900.6,11145030.0
1000157039,Production,WUX,JIA,214028,CN,LEED v4 BD+C: NC,55,Silver,2024-05-05,Yes,17922.0,Industrial Manufacturing,100,40,1792200.0,71688000.0
1000157046,Merck Wuxi-Admin,WUX,JIA,214028,CN,LEED v4 BD+C: NC,84,Platinum,2024-02-24,Yes,3102.0,Office: Administrative/Professional,60,60,186120.0,11167200.0
1000157076,CONF,CON,CON,0,US,LEED v4 BD+C: NC,61,Gold,2024-09-24,Yes,27311.44,CONF,50,50,1365572.0,68278600.0
1000157082,CONF,CON,CON,0,US,LEED v4 BD+C: NC,51,Silver,2024-02-08,Yes,26296.19,CONF,50,40,1314809.5,52592380.0
1000157222,Residenza Anni Azzurri Borgomanero,BOR,NO,28021,IT,LEED v4 BD+C: NC,56,Silver,2024-01-20,Yes,5887.0,Healthcare: Nursing Home/ Assisted Living,100,40,588700.0,23548000.0
1000157242,PCCO Cincinnati Office,CIN,OH,45215,US,LEED v4 BD+C: NC,69,Gold,2024-01-12,Yes,2165.85,Office: Administrative/Professional,60,50,129951.0,6497550.0
1000157280,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,79,Gold,2024-02-16,Yes,24110.93,CONF,50,50,1205546.5,60277325.0
1000157282,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,78,Gold,2024-02-16,Yes,28665.13,CONF,50,50,1433256.5,71662825.0
1000157306,CONF,CON,CON,0,TR,LEED v4 BD+C: NC,62,Gold,2024-08-19,Yes,57504.0,CONF,50,50,2875200.0,143760000.0
1000157393,NUOVA SEDE FONDAZIONE DALMINE,DAL,BG,24044,IT,LEED v4 BD+C: NC,66,Gold,2024-08-20,Yes,4418.0,Other,50,50,220900.0,11045000.0
1000157397,305 Arsenal Street,WAT,MA,2472,US,LEED v4 BD+C: NC,69,Gold,2024-10-28,Yes,418.06,Other,50,50,20903.0,1045150.0
1000157402,400 N. Beacon Street,WAT,MA,2472,US,LEED v4 BD+C: NC,62,Gold,2024-11-04,Yes,2054.74,Public Assembly: Social/Meeting,60,50,123284.4,6164220.0
1000157508,Edificio ALMA by ROYAL,MAD,MAD,28042,ES,LEED v4.1 O+M: EB,78,Gold,2024-09-09,Yes,7913.0,Office: Administrative/Professional,60,50,474780.0,23739000.0
1000157572,Edificio Produttivo Raddoppio,CSA,PE,65013,IT,LEED v4 BD+C: NC,64,Gold,2024-07-21,Yes,25526.0,Industrial Manufacturing,100,50,2552600.0,127630000.0
1000157579,Niagara Street Studio,BUF,NY,14222,US,LEED v4 BD+C: NC,42,Certified,2024-10-25,Yes,6474.13,Office: Other Office,60,30,388447.8,11653434.0
1000157587,SERRA Montreal,MON,QC,0,CA,LEED v4 BD+C: NC,50,Silver,2024-02-08,Yes,16030.97,Multi-Family Residential: Apartment,60,40,961858.2,38474328.0
1000157594,2001 boulevard Robert-Bourassa,MON,QC,0,CA,LEED v4.1 O+M: EB,60,Gold,2024-05-23,Yes,49538.2,Office: Administrative/Professional,60,50,2972292.0,148614600.0
1000157916,Clark University CMACD,WOR,MA,1610,US,LEED v4 BD+C: NC,66,Gold,2024-06-24,Yes,5931.11,Core Learning Space: College/University,25,50,148277.75,7413887.5
1000158019,Oxyturbo - Nuovo stabilimento produttivo,LDG,BS,25017,IT,LEED v4 BD+C: NC,80,Platinum,2024-11-18,Yes,6000.0,Industrial Manufacturing,100,60,600000.0,36000000.0
1000158162,CONF,CON,CON,0,CA,LEED v4 BD+C: NC,54,Silver,2024-11-14,Yes,12192.0,CONF,50,40,609600.0,24384000.0
1000158866,CONF,CON,CON,0,US,LEED v4 BD+C: NC,52,Silver,2024-07-22,Yes,22709.49,CONF,50,40,1135474.5,45418980.0
1000158921,Bldg 1 of Tianjin Lenovo Innovation Park,TIA,TIA,300000,CN,LEED v4 BD+C: NC,63,Gold,2024-01-18,Yes,8632.0,Other,50,50,431600.0,21580000.0
1000158986,CONF,CON,CON,0,US,LEED v4 BD+C: NC,41,Certified,2024-03-01,Yes,555.56,CONF,50,30,27778.0,833340.0
1000159056,Tanager Echo,LV,NV,89135,US,LEED v4 BD+C: NC,50,Silver,2024-06-05,Yes,29773.93,Multi-Family Residential: Apartment,60,40,1786435.8,71457432.0
1000159189,Westinghouse Rock Hill Building 3,RH,SC,29730,US,LEED v4.1 O+M: EB,61,Gold,2024-09-25,Yes,2095.89,Office: Administrative/Professional,60,50,125753.4,6287670.0
1000159216,Parkridge Four,LON,CO,80124,US,LEED v4 O+M: EB,47,Certified,2025-05-06,Yes,17870.73,Office: Mixed-Use,60,30,1072243.8,32167314.0
1000159306,CONF,CON,CON,0,US,LEED v4 BD+C: NC,62,Gold,2024-09-26,Yes,2043.87,CONF,50,50,102193.5,5109675.0
1000159391,CONF,CON,CON,0,US,LEED v4 BD+C: NC,47,Certified,2024-12-20,Yes,3601.38,CONF,50,30,180069.0,5402070.0
1000159468,CONF,CON,CON,0,US,LEED v4 BD+C: NC,51,Silver,2024-02-02,Yes,17577.81,CONF,50,40,878890.5,35155620.0
1000159510,TEKNOPLAZA Water&Environmental Solutions,ADA,ADA,1200,TR,LEED v4 BD+C: NC,64,Gold,2024-01-11,Yes,2260.0,Office: Administrative/Professional,60,50,135600.0,6780000.0
1000159574,1241 W St NE,WAS,DC,20018,US,LEED v4 BD+C: NC,57,Silver,2024-11-11,Yes,1129.24,Office: Government,60,40,67754.4,2710176.0
1000159597,101 Workshop Building,SHA,SHA,200000,CN,LEED v4 BD+C: NC,44,Certified,2024-02-28,Yes,5154.0,Laboratory,100,30,515400.0,15462000.0
1000159598,103 R&D Building,SHA,SHA,200000,CN,LEED v4 BD+C: NC,44,Certified,2024-02-28,Yes,17899.0,Laboratory,100,30,1789900.0,53697000.0
1000159890,CONF,CON,CON,0,US,LEED v4 BD+C: NC,51,Silver,2024-01-26,Yes,8901.87,CONF,50,40,445093.5,17803740.0
1000160212,Security Building,SSF,CA,94080,US,LEED v4.1 BD+C: NC,84,Platinum,2025-02-18,Yes,1121.34,Public Order and Safety: Other Public Order,50,60,56067.0,3364020.0
1000160298,ARE FujiFilm BIC2,MOR,NC,27560,US,LEED v4 BD+C: NC,47,Certified,2024-08-19,Yes,7641.55,Office: Other Office,60,30,458493.0,13754790.0
1000160351,"GRUPPO BCC ICCREA - Milan, via Esterle",MIL,MI,20132,IT,LEED v4.1 O+M: EB,64,Gold,2024-10-28,Yes,6059.0,Office: Financial,60,50,363540.0,18177000.0
1000160359,Firefly Pavilion,LIS,IL,60532,US,LEED v4.1 BD+C: NC,56,Silver,2024-08-29,Yes,455.22,Other,50,40,22761.0,910440.0
1000160489,J&J Horsham Commons,HOR,PA,19044,US,LEED v4 BD+C: NC,53,Silver,2024-11-07,Yes,3645.51,Other,50,40,182275.5,7291020.0
1000160496,Midstation Bellevue,BEL,WA,98004,US,LEED v4.1 O+M: EB,55,Silver,2025-01-14,Yes,23661.65,Office: Mixed-Use,60,40,1419699.0,56787960.0
1000160510,Teknopark Idari Bina - A Blok,ANT,ANT,7190,TR,LEED v4 BD+C: NC,62,Gold,2024-03-27,Yes,9221.0,Office: Administrative/Professional,60,50,553260.0,27663000.0
1000160516,CONF,CON,CON,0,IN,LEED v4 BD+C: NC,43,Certified,2024-11-22,Yes,25077.68,CONF,50,30,1253884.0,37616520.0
1000160581,Jardin de Enekuri,ERA,VIZ,48950,ES,LEED v4 BD+C: NC,61,Gold,2024-06-17,Yes,4094.0,Other,50,50,204700.0,10235000.0
1000160592,SEFINE TERSANESI SOSYAL TESIS BINASI,YAL,YAL,77700,TR,LEED v4 BD+C: NC,42,Certified,2024-05-29,Yes,12595.0,Office: Mixed-Use,60,30,755700.0,22671000.0
1000160869,Monterey Regional Airport ARFF,MON,CA,93940,US,LEED v4 BD+C: NC,51,Silver,2024-07-23,Yes,929.03,Airport: Public Order/Fire/Police,100,40,92903.0,3716120.0
1000161040,Chapter Madison,MAD,WI,53715,US,LEED v4 BD+C: NC,53,Silver,2024-12-16,Yes,20463.28,Multi-Family Residential: Apartment,60,40,1227796.8,49111872.0
1000161051,CONF,CON,CON,0,CA,LEED v4.1 O+M: EB,67,Gold,2024-06-03,Yes,1976.0,CONF,50,50,98800.0,4940000.0
1000161166,CONF,CON,CON,0,TR,LEED v4 BD+C: NC,64,Gold,2024-01-24,Yes,14750.0,CONF,50,50,737500.0,36875000.0
1000161168,CONF,CON,CON,0,ES,LEED v4.1 BD+C: NC,60,Gold,2025-04-25,Yes,847.0,CONF,50,50,42350.0,2117500.0
1000161221,SNAM RETE GAS - CENTRO MANUTEN. DI MASSA,MAS,MS,54100,IT,LEED v4 BD+C: NC,48,Certified,2024-11-27,Yes,1779.0,Office: Other Office,60,30,106740.0,3202200.0
1000161243,Enriching Spaces,CIN,OH,45240,US,LEED v4.1 O+M: EB,60,Gold,2024-01-29,Yes,1672.25,Office: Administrative/Professional,60,50,100335.0,5016750.0
1000161330,TOTAL Energies - IGA,ARN,IST,34275,TR,LEED v4.1 O+M: EB,57,Silver,2025-02-24,Yes,530.96,Retail: Convenience Store,35,40,18583.6,743344.0
1000161340,Gillette Stadium,FOX,MA,2035,US,LEED v4.1 O+M: EB,72,Gold,2024-03-27,Yes,98690.49,Public Assembly: Stadium/Arena,100,50,9869049.0,493452450.0
1000161661,CONF,CON,CON,0,US,LEED v4 BD+C: NC,54,Silver,2024-07-01,Yes,7722.19,CONF,50,40,386109.5,15444380.0
1000161750,Penske Boise,BOI,ID,83716,US,LEED v4 BD+C: NC,41,Certified,2024-06-24,Yes,1833.91,Office: Mixed-Use,60,30,110034.6,3301038.0
1000161755,Penske Lowell,LOW,AR,72745,US,LEED v4 BD+C: NC,40,Certified,2024-12-16,Yes,1854.99,Office: Mixed-Use,60,30,111299.4,3338982.0
1000161766,ESSILOR LUXOTTICA,TIJ,BC,22260,MX,LEED v4 BD+C: NC,64,Gold,2024-12-18,Yes,49178.0,Industrial Manufacturing,100,50,4917800.0,245890000.0
1000161781,Ellis Campus C&D,MV,CA,94043,US,LEED v4.1 O+M: EB,61,Gold,2024-02-15,Yes,20827.92,Office: Administrative/Professional,60,50,1249675.2,62483760.0
1000161816,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,82,Platinum,2025-03-17,Yes,161925.01,CONF,50,60,8096250.5,485775030.0
1000161819,CONF,CON,CON,0,IN,LEED v4.1 O+M: EB,91,Platinum,2025-07-28,Yes,166818.48,CONF,50,60,8340924.0,500455440.0
1000162183,Beck Venture Center,GOL,CO,80401,US,LEED v4 BD+C: NC,61,Gold,2024-07-19,Yes,2901.36,Office: Administrative/Professional,60,50,174081.6,8704080.0
1000162206,RESIDENCIA PARA MAYORES CAJA DE BURGOS,BUR,BUR,9004,ES,LEED v4 BD+C: NC,73,Gold,2024-01-09,Yes,5600.0,Healthcare: Nursing Home/ Assisted Living,100,50,560000.0,28000000.0
1000162213,Reck Garage,ATL,GA,30313,US,LEED v4 BD+C: NC,83,Platinum,2024-07-01,Yes,93.18,Transit: Maintenance/Storage,100,60,9318.0,559080.0
1000162261,Nucor - BB Materials Testing Lab,BRA,KY,40108,US,LEED v4 BD+C: NC,41,Certified,2024-01-17,Yes,914.72,Industrial Manufacturing,100,30,91472.0,2744160.0
1000162281,Nuova Sede Banca Sella,BIE,BI,13900,IT,LEED v4.1 O+M: EB,74,Gold,2024-02-23,Yes,13070.0,Office: Administrative/Professional,60,50,784200.0,39210000.0
1000162357,Microsoft SISPARK B26,SC,JIA,215123,CN,LEED v4 BD+C: NC,65,Gold,2024-02-25,Yes,23993.0,Office: Mixed-Use,60,50,1439580.0,71979000.0
1000162363,Tenaris Etihad Tubulars - Sole Proprieto,AD,AE,0,AE,LEED v4.1 BD+C: NC,42,Certified,2025-05-02,Yes,2167.0,Office: Administrative/Professional,60,30,130020.0,3900600.0
1000162430,De la Vega Business Park,ALC,MAD,28108,ES,LEED v4.1 O+M: EB,65,Gold,2024-01-26,Yes,23275.0,Office: Administrative/Professional,60,50,1396500.0,69825000.0
1000162745,Brookings DHS,BRO,OR,97415,US,LEED v4 BD+C: NC,45,Certified,2024-11-08,Yes,2097.84,Office: Government,60,30,125870.4,3776112.0
1000162751,CPFL ENERGIA RGE - EA VENANCIO AIRES,VA,RS,0,BR,LEED v4.1 O+M: EB,77,Gold,2024-03-05,Yes,658.0,Other,50,50,32900.0,1645000.0
1000162913,University of Illinois Foundation,CHA,IL,61820,US,LEED v4 BD+C: NC,69,Gold,2024-05-06,Yes,5225.05,Office: Administrative/Professional,60,50,313503.0,15675150.0
1000162917,Fairfield University Bowman Hall,FAI,CT,6824,US,LEED v4 BD+C: NC,60,Gold,2024-08-01,Yes,4290.63,Lodging: Dormitory,70,50,300344.1,15017205.0
1000162940,Atal Akshay Urja Bhawan,DEL,DEL,110003,IN,LEED v4.1 BD+C: NC,84,Platinum,2024-06-13,Yes,24045.0,Office: Government,60,60,1442700.0,86562000.0
1000162951,Alliance Center Building 2,FW,TX,76177,US,LEED v4 BD+C: NC,42,Certified,2024-01-18,Yes,60038.56,Warehouse: General,40,30,2401542.4,72046272.0
1000162969,CONF,CON,CON,0,US,LEED v4.1 O+M: EB,60,Gold,2024-07-19,Yes,12796.46,CONF,50,50,639823.0,31991150.0
1000163113,8th and Fig,LA,CA,90017,US,LEED v4 BD+C: NC,51,Silver,2024-07-23,Yes,45139.52,Multi-Family Residential: Apartment,60,40,2708371.2,108334848.0
1000163207,TOTAL Energies - KMO Kuzey,ARN,IST,34277,TR,LEED v4.1 O+M: EB,57,Silver,2025-02-21,Yes,473.9,Retail: Convenience Store,35,40,16586.5,663460.0
1000163209,TOTAL Energies - KMO Izmit OSB Guney,IZM,KOC,41310,TR,LEED v4.1 O+M: EB,53,Silver,2025-02-18,Yes,494.04,Retail: Convenience Store,35,40,17291.4,691656.0
1000163211,TOTAL Energies - KMO Izmit OSB Kuzey,IZM,KOC,41310,TR,LEED v4.1 O+M: EB,53,Silver,2025-04-15,Yes,494.04,Retail: Convenience Store,35,40,17291.4,691656.0
1000163213,TOTAL Energies - Orhangazi Bati,ORH,BUR,16800,TR,LEED v4.1 O+M: EB,68,Gold,2025-05-05,Yes,346.0,Retail: Convenience Store,35,50,12110.0,605500.0
1000163215,TOTAL Energies - Orhangazi Dogu,ORH,BUR,16800,TR,LEED v4.1 O+M: EB,67,Gold,2025-04-29,Yes,346.0,Retail: Convenience Store,35,50,12110.0,605500.0
1000163433,Central City Office Tower,SUR,BC,0,CA,LEED v4.1 O+M: EB,72,Gold,2024-09-10,Yes,96477.72,Office: Mixed-Use,60,50,5788663.2,289433160.0
1000163435,Central City Shopping Centre,SUR,BC,0,CA,LEED v4.1 O+M: EB,50,Silver,2024-09-20,Yes,58158.58,Retail: Enclosed Mall,70,40,4071100.6,162844024.0
1000163502,6750 Esplanade,MON,QC,0,CA,LEED v4.1 O+M: EB,62,Gold,2024-09-23,Yes,9290.0,Office: Mixed-Use,60,50,557400.0,27870000.0
1000163506,ZaZEN Gardens,DUB,AE,111010,AE,LEED v4 BD+C: NC,63,Gold,2024-11-20,Yes,19815.75,Multi-Family Residential: Apartment,60,50,1188945.0,59447250.0
1000163696,CONF,CON,CON,0,US,LEED v4 BD+C: NC,52,Silver,2024-09-04,Yes,8861.83,CONF,50,40,443091.5,17723660.0
1000163841,12 Farnsworth Research and Development,BOS,MA,2210,US,LEED v4 BD+C: NC,62,Gold,2024-05-07,Yes,5458.05,Laboratory,100,50,545805.0,27290250.0
1000164013,Vlinker Pujiang Central Community 29-1,SHA,SHA,201112,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-09,Yes,16268.0,Multi-Family Residential: Apartment,60,50,976080.0,48804000.0
1000164018,Vlinker Pujiang Central Community 29-2,SHA,SHA,201112,CN,LEED v4.1 O+M: EB,62,Gold,2024-08-09,Yes,15538.0,Multi-Family Residential: Apartment,60,50,932280.0,46614000.0
1000164090,Isoteks Tekstil,BUR,BUR,16245,TR,LEED v4 BD+C: NC,65,Gold,2024-02-08,Yes,8800.0,Industrial Manufacturing,100,50,880000.0,44000000.0
1000164180,Complexo Ache Cultural,SP,SP,0,BR,LEED v4.1 O+M: EB,67,Gold,2025-02-21,Yes,39098.0,Office: Mixed-Use,60,50,2345880.0,117294000.0
1000164327,Vlinker Pujiang Central Community 29-3,SHA,SHA,201112,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-09,Yes,7140.0,Multi-Family Residential: Apartment,60,50,428400.0,21420000.0
1000164329,Vlinker Pujiang Central Community 29-4,SHA,SHA,201112,CN,LEED v4.1 O+M: EB,63,Gold,2024-08-09,Yes,7140.0,Multi-Family Residential: Apartment,60,50,428400.0,21420000.0
1000164331,Vlinker Pujiang Central Community 30-1,SHA,SHA,201112,CN,LEED v4.1 O+M: EB,64,Gold,2024-08-09,Yes,19068.0,Multi-Family Residential: Apartment,60,50,1144080.0,57204000.0
1000164333,Vlinker Pujiang Central Community 30-2,SHA,SHA,201112,CN,LEED v4.1 O+M: EB,66,Gold,2024-08-09,Yes,4450.0,Multi-Family Residential: Apartment,60,50,267000.0,13350000.0
1000164340,nol-universe office,SEO,KYO,46138,KR,LEED v4 BD+C: NC,68,Gold,2024-09-18,Yes,45732.0,Office: Mixed-Use,60,50,2743920.0,137196000.0
1000164472,Women's Resource Center,GR,MI,49507,US,LEED v4 BD+C: NC,51,Silver,2024-02-29,Yes,866.04,Office: Administrative/Professional,60,40,51962.4,2078496.0
1000164496,1625 Vanier Parkway,OTT,ON,0,CA,LEED v4.1 O+M: EB,60,Gold,2024-04-02,Yes,30865.0,Office: Administrative/Professional,60,50,1851900.0,92595000.0
1000164500,222 Nepean Street,OTT,ON,0,CA,LEED v4.1 O+M: EB,66,Gold,2024-06-03,Yes,14887.0,Office: Administrative/Professional,60,50,893220.0,44661000.0
1000164650,Countryside Clearwater Branch 4.1,CLE,FL,33763,US,LEED v4.1 O+M: EB,76,Gold,2024-11-26,Yes,1062.44,Office: Financial,60,50,63746.4,3187320.0
